USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root        1854  0.0  0.5 388036 21352 ?        Ssl  21:01   0:00 /usr/libexec/
lisek       2103  0.3  3.2 1027540 131420 ?      Ssl  21:02   0:06 /snap/code/33
lisek       2119  0.0  1.0 358640 40988 ?        S    21:02   0:00 /snap/code/33
lisek       2153  0.2  1.7 416712 72060 ?        Sl   21:02   0:04 /proc/self/ex
lisek       2159  0.0  1.5 425776 61024 ?        Sl   21:02   0:00 /proc/self/ex
lisek       2168  1.5  6.1 12617324 248624 ?     SLl  21:02   0:31 /snap/code/33
lisek       2225  0.1  2.7 713488 111892 ?       Sl   21:02   0:02 /snap/code/33
lisek       2251  0.4  6.3 850464 254532 ?       Sl   21:02   0:09 /snap/code/33
lisek       2252  0.0  0.0  22044  3980 pts/0    Ss+  21:02   0:00 /bin/bash
lisek       2288  0.0  1.8 567224 75232 ?        Sl   21:02   0:00 /snap/code/33
lisek       2341  0.8  1.6 1010176 65400 ?       Sl   21:02   0:16 /home/lisek/.
lisek       2388  0.0  0.0   2608   588 ?        S    21:02   0:00 /bin/sh -c "/
lisek       2390  0.1  1.8 3335128 76148 ?       Sl   21:02   0:02 /home/lisek/.
lisek       2604  0.1  1.4 4586288 57456 ?       Sl   21:02   0:01 /home/lisek/.
lisek       2632  0.0  0.8 434780 34112 ?        Sl   21:02   0:00 update-notifi
lisek       2795  0.0  0.2 290968  9636 ?        Sl   21:04   0:00 /usr/libexec/
lisek       2800  0.6  6.0 2679960 243584 ?      Sl   21:04   0:12 /usr/lib/fire
lisek       2875  0.1  3.6 2438412 146812 ?      Sl   21:04   0:02 /usr/lib/fire
lisek       2931  0.0  2.6 2407672 108576 ?      Sl   21:04   0:01 /usr/lib/fire
lisek       2987  0.0  1.9 2388568 80588 ?       Sl   21:04   0:00 /usr/lib/fire
root        3350  0.0  0.0      0     0 ?        I    21:16   0:00 [kworker/1:1-
root        3414  0.0  0.0      0     0 ?        I    21:20   0:00 [kworker/0:0-
lisek       3484  0.3  1.1 968604 47276 ?        Rsl  21:20   0:03 /usr/libexec/
lisek       3495  0.0  0.1  22040  4868 pts/1    Ss   21:20   0:00 bash
root        3527  0.0  0.0      0     0 ?        I    21:20   0:00 [kworker/1:2-
root        3533  0.0  0.0      0     0 ?        I    21:21   0:00 [kworker/u8:2
lisek       3537  0.5  1.7 1142708 69992 ?       Sl   21:21   0:04 /usr/bin/naut
lisek       3715  3.3  7.0 3034012 285912 ?      Sl   21:26   0:19 /usr/lib/fire
lisek       3979  0.3  3.4 2444160 137284 ?      Sl   21:26   0:01 /usr/lib/fire
lisek       4013  0.1  2.7 2406984 110716 ?      Sl   21:26   0:00 /usr/lib/fire
lisek       4096  0.9  3.7 2466904 150120 ?      Sl   21:26   0:05 /usr/lib/fire
lisek       4262  0.0  0.2 402696 10468 ?        Sl   21:26   0:00 /usr/libexec/
lisek       4287  0.0  0.2 326124  8496 ?        Sl   21:26   0:00 /usr/libexec/
root        4309  0.0  0.0      0     0 ?        I    21:27   0:00 [kworker/u8:1
root        4310  0.0  0.0      0     0 ?        I    21:27   0:00 [kworker/3:0-
root        4312  0.0  0.0      0     0 ?        I    21:27   0:00 [kworker/3:4-
root        4377  0.0  0.0      0     0 ?        I    21:28   0:00 [kworker/2:1-
root        4379  0.0  0.0      0     0 ?        I    21:28   0:00 [kworker/2:4-
lisek       4462  0.1  2.0 2387464 81948 ?       Sl   21:31   0:00 /usr/lib/fire
root        4521  0.0  0.0      0     0 ?        I    21:32   0:00 [kworker/1:0]
 235  2578 18761 copy.txt
root           1  0.0  0.2 167608 11872 ?        Ss   21:01   0:01 /sbin/init sp
root         599  0.0  0.0   2540   712 ?        Ss   21:01   0:00 /usr/sbin/acp
root         603  0.0  0.0  20572  2928 ?        Ss   21:01   0:00 /usr/sbin/cro
root         604  0.0  0.2  39720  8940 ?        Ss   21:01   0:00 /usr/sbin/cup
message+     605  0.0  0.1   8948  5924 ?        Ss   21:01   0:00 /usr/bin/dbus
root         606  0.0  0.5 349552 20252 ?        Ssl  21:01   0:00 /usr/sbin/Net
root         613  0.0  0.0  81812  3752 ?        Ssl  21:01   0:00 /usr/sbin/irq
root         614  0.0  0.4  50416 20032 ?        Ss   21:01   0:00 /usr/bin/pyth
syslog       617  0.0  0.1 224324  4504 ?        Ssl  21:01   0:00 /usr/sbin/rsy
root         628  0.0  0.1  13664  4904 ?        Ss   21:01   0:00 /sbin/wpa_sup
root         703  0.0  0.3 180424 12588 ?        Ssl  21:01   0:00 /usr/sbin/cup
root         718  0.0  0.2 239992 10656 ?        Ssl  21:01   0:00 /usr/sbin/Mod
